Data_value,STATUS,UNITS,Magnitude,Subject,Group
372.894,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
385.77,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
377.696,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
395.927,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
403.969,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
414.314,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
392.792,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
419.414,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
426.688,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
420.872,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
422.806,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
442.471,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
451.874,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
451.507,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
450.151,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
480.733,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
491.275,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
475.956,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
486.232,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
511.44,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
535.979,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
543.196,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
548.344,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
570.696,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
595.724,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
339.706,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
338.307,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
349.008,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
338.04,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
363.317,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
372.894,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
385.77,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
377.696,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
395.927,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
403.969,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
414.314,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
392.792,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
419.414,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
426.688,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
420.872,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
422.806,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
442.471,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
451.874,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
451.507,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
450.151,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
480.733,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
491.275,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
475.956,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
486.232,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
511.44,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
535.979,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
543.196,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
548.344,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
570.696,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
595.724,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2264.698,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2298.437,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2401.097,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2339.208,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2479.539,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2512.243,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2680.307,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2542.268,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2723.649,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2759.432,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2910.545,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2781.06,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2913.895,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2938.744,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3211.099,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2891.283,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2878.555,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3219.169,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3322.937,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3198.565,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3461.838,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3488.807,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3831.603,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3672.083,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3883.855,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4006.381,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4148.094,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4080.369,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4297.21,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4375.918,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2264.698,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2298.437,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2401.097,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2339.208,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2479.539,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2512.243,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2680.307,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2542.268,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2723.649,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2759.432,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2910.545,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2781.06,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2913.895,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2938.744,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3211.099,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2891.283,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2878.555,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3219.169,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3322.937,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3198.565,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3461.838,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3488.807,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3831.603,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3672.083,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3883.855,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4006.381,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4148.094,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4080.369,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4297.21,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4375.918,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1704.261,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1706.375,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1719.845,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1716.412,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1779.658,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1774.633,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1848.144,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1845.884,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1862.974,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1866.714,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1944.065,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1897.311,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1945.52,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1959.007,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2069.68,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1954.248,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1887.656,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2011.819,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2068.061,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2066.254,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2135.622,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2165.344,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2270.065,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2275.987,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2366.207,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2394.919,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2448.755,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2442.526,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2502.027,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2510.879,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1704.261,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1706.375,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1719.845,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1716.412,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1779.658,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1774.633,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1848.144,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1845.884,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1862.974,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1866.714,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1944.065,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1897.311,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1945.52,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1959.007,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2069.68,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1954.248,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1887.656,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2011.819,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2068.061,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2066.254,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2135.622,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2165.344,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2270.065,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2275.987,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2366.207,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2394.919,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2448.755,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2442.526,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2502.027,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2510.879,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1882.515,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2060.134,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1960.426,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1996.087,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2012.014,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2173.654,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2049.539,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2069.57,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2120.963,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2319.336,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2168.148,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2066.283,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2202.074,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2363.2,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2309.573,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2367.963,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2340.034,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2575.792,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2499.751,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2524.022,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2542.517,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2769.887,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2624.533,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2670.666,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2680.456,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
998.124,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1105.161,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1102.098,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1089.275,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1079.577,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1189.767,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1193.793,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1141.62,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1144.429,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1304.668,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1232.08,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1067.606,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1145.779,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1217.132,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1220.95,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1306.662,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1242.254,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1300.421,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1312.919,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1332.741,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1367.495,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1465.651,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1526.961,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1514.284,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1525.408,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2880.639,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3165.295,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3062.524,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3085.362,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3091.591,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3363.421,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3243.332,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3211.19,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3265.392,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3624.004,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3400.228,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3133.889,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3347.853,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3580.332,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3530.523,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3674.625,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3582.288,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3876.213,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3812.67,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3856.763,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
3910.012,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4235.538,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4151.494,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4184.949,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
4205.864,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1465.427,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1486.313,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1445.394,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1490.771,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1527.571,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1511.814,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1594.955,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1562.703,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1608.97,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1592.463,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1677.59,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1647.491,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1769.703,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1655.835,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1759.185,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1623.642,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1463.575,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1467.271,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1551.396,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1501.232,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1621.483,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1587.923,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1694.377,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1691.006,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1836.333,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1869.536,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2006.501,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1944.485,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2108.111,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2112.507,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
1465.427,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1486.313,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1445.394,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1490.771,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1527.571,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1511.814,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1594.955,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1562.703,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1608.97,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1592.463,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1677.59,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1647.491,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1769.703,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1655.835,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1759.185,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1623.642,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1463.575,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1467.271,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
